submission_id,submitted_answer,submission_time,exercise_id,is_correct,student_id,category
1899,"SELECT production_year, COUNT (*) as NoOfmovies FROM MOVIE 
group by production_year having production_year> 1990 and production_year < 1994;",2018-08-23 12:46:56.094633+10,2,1,274,correct
1900,"SELECT COUNT (*)
FROM writer w,(SELECT DISTINCT p.id,COUNT(*)
               FROM person p
               WHERE p.year_born=1935
               GROUP BY id)AS m
WHERE w.id=m.id;",2018-08-23 12:46:57.845124+10,1,0,272,partially correct
1901,"SELECT distinct b.id from role b, scene f 
       where lower(f.title)='psycho'
	   and f.production_year='1960'
	   and f.scene_no=1
	   and f.title=b.title
	   and f.production_year=b.production_year;",2018-08-23 12:49:02.907758+10,10,0,82,partially correct
1902,"select dw.title, dw.production_year, dw.first_name, dw.last_name
from ( movie_award m natural join director d natural join person p ) as dw
where m.category = 'Best Film' and m.award_name = 'BAFTA Film Award' ;",2018-08-23 12:54:17.955509+10,8,0,250,partially correct
1903,SELECT count(*) from person p where not exists(SELECT id from director d where d.id=p.id);,2018-08-23 12:54:19.345586+10,12,1,274,correct
1904,"SELECT COUNT(*)
FROM person p
WHERE EXISTS (SELECT * FROM writer w 
              WHERE p.id=w.id AND p.year_born=1935);",2018-08-23 12:57:21.534152+10,1,1,272,correct
1905,"SELECT m.production_year, COUNT(*)
FROM movie m
WHERE m.production_year>1990 AND m.production_year < 1994
GROUP BY m.production_year;",2018-08-23 13:05:34.72053+10,2,1,272,correct
1906,"SELECT m. production_year, count(*)
FROM movie as m
where m. production_year>1990 and m. production_year<1994
group by production_year;",2018-08-23 13:08:54.237806+10,2,1,273,correct
1907,"SELECT COUNT (*)
FROM person p
WHERE (SELECT d.id FROM director d WHERE p.id != d.id);",2018-08-23 13:27:48.311486+10,12,0,272,partially correct
1908,"SELECT COUNT(distinct person.id)
FROM person,director
WHERE NOT (SELECT id 
                    FROM person, director
					WHERE director.id = person.id);",2018-08-23 13:31:07.799285+10,12,0,273,noninterpretable
1909,"SELECT COUNT(*) FROM movie WHERE NOT EXISTS (SELECT n.result FROM movie_award, crew_award, director_award, writer_award, actor_award AS n WHERE n.result='won');",2018-08-23 13:31:55.071574+10,11,0,155,partially correct
1910,"SELECT count(*) 
FROM movie m 
WHERE not exists (
	SELECT title, production_year 
	FROM movie_award ma 
	WHERE lower(ma.result) = 'won' and ma.title = m.title and ma.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM crew_award ca 
	WHERE lower(ca.result) = 'won' and ca.title = m.title and ca.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM director_award da 
	WHERE lower(da.result) = 'won' and da.title = m.title and da.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM actor_award aa 
	WHERE lower(aa.result) = 'won' and aa.title = m.title and aa.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM writer_award wa 
	WHERE lower(wa.result) = 'won' and wa.title = m.title and wa.production_year = m.production_year);",2018-08-23 13:35:36.226259+10,11,1,155,correct
1911,"select p.id, first_name, last_name from person p, (select d.id, count(*) from director d, writer w where d.id=w.id group by d.id having count(*)>1) AS a
WHERE p.id= a.id;",2018-08-23 13:38:19.026857+10,4,0,274,partially correct
1912,"select p.id, first_name, last_name from person p, (select distinct d.id, count(*) from director d, writer w where d.id=w.id group by d.id having count(*)>1) AS a
WHERE p.id= a.id;",2018-08-23 13:38:59.65893+10,4,0,274,partially correct
1913,"SELECT COUNT(*)
FROM person
WHERE NOT exists (SELECT *
                    FROM director
					WHERE director.id = person.id);",2018-08-23 13:41:20.143369+10,12,1,273,correct
1914,"select distinct p.id, first_name, last_name from person p, (select distinct d.id, count(*) as number from director d, writer w where d.id=w.id and d.title= w.title group by d.id having count(d.id)>1) AS a
WHERE p.id= a.id;",2018-08-23 13:50:14.406272+10,4,1,274,correct
1915,"SELECT DISTINCT COUNT (*)
FROM person p
WHERE p.id != (SELECT DISTINCT d.id FROM director d);",2018-08-23 13:55:37.54781+10,12,0,272,partially correct
1916,select*;,2018-08-23 14:00:06.73327+10,13,0,157,noninterpretable
1917,"select m.title, m.production_year from movie m, writer w
where m.title=w.title and w.id = (select id from person where first_name=""Kevin"" and last_name=""Williamson"");",2018-08-23 14:03:24.900064+10,5,1,274,correct
1918,"SELECT COUNT( Distinct PERSON.id)
FROM PERSON, WRITER
WHERE PERSON.id=WRITER.id AND PERSON.year_born=1935;",2018-08-23 14:04:05.749211+10,1,1,173,correct
1919,"SELECT DISTINCT COUNT (*)
FROM person p
WHERE NOT EXISTS (SELECT * FROM director d WHERE p.id = d.id);",2018-08-23 14:08:12.348992+10,12,1,272,correct
1920,"
select count(*) from WRITER_AWARD where year_of_award in (1991,1992,1993,1994,1995)
and lower(first_name) = 'woody' and lower(last_name) = 'allen';",2018-08-23 14:09:33.907376+10,9,0,146,noninterpretable
1921,"select production_year, COUNT(*)
from Movie 
WHERE production_year=1993 or production_year=1992 or production_year=1991
GROUP BY production_year;",2018-08-23 14:12:19.236234+10,2,1,173,correct
1922,"select production_year, COUNT(*)
from Movie 
WHERE production_year=1993 or production_year=1992 or production_year=1991
GROUP BY production_year;",2018-08-23 14:12:34.906936+10,2,1,173,correct
1923,"SELECT p.* 
FROM (SELECT MAX(year_born) AS maxofyear FROM person AS p1) AS p 
WHERE maxofyear < (SELECT p2.maxyear FROM (SELECT MAX(year_born) AS maxofyear FROM person AS p1) AS p2);",2018-08-23 14:13:28.444018+10,3,0,155,noninterpretable
2012,"select count(*)
from (select director.id from director d natural join person p
	where d.id != p.id);",2018-08-23 20:10:09.947152+10,12,0,232,noninterpretable
2182,"select count * from person 
where not exists (select id from director d where d.id=p.id);",2018-08-24 17:04:48.261086+10,12,0,20,noninterpretable
2848,"SELECT id, first_name, last_name
FROM person
WHERE year_born ='1993';",2018-08-26 18:57:31.260203+10,7,0,319,partially correct
1924,"SELECT
    COUNT(*) AS number_of_award
FROM
    writer_award wa,
    writer w,
    person p
WHERE
    wa.title = w.title
    AND wa.production_year = w.production_year
    AND wa.id = w.id
    AND w.id = p.id
    AND lower(RESULT)= 'won'
    AND lower(first_name)= 'woody'
    AND lower(last_name)= 'allen'
    AND year_of_award >= 1991
    AND year_of_award <= 1995;",2018-08-23 14:17:54.26273+10,9,1,146,correct
1925,SELECT * FROM person WHERE year_born=(SELECT MAX(year_born) FROM person WHERE year_born< (SELECT MAX(year_born) FROM person));,2018-08-23 14:18:42.547895+10,3,0,155,partially correct
1926,SELECT id FROM person WHERE year_born=(SELECT MAX(year_born) FROM person WHERE year_born< (SELECT MAX(year_born) FROM person));,2018-08-23 14:19:01.84786+10,3,1,155,correct
1927,"SELECT p.id, p.first_name, p.last_name 
FROM person p, director d 
WHERE EXISTS (SELECT COUNT(*)>2 FROM writer w
              WHERE d.id=w.id) 
			  AND p.id=d.id
			  GROUP BY p.id, p.first_name, p.last_name;",2018-08-23 14:20:00.066761+10,4,0,272,partially correct
1928,"SELECT count (director.id >=2)
FROM director
GROUP BY id, first_name, last_name;",2018-08-23 14:26:15.341824+10,4,0,273,noninterpretable
1929,"SELECT d.id, da.award_name, da.year_of_award, da.category FROM director AS d, director_award AS da WHERE d.title=da.title AND d.production_year=da.production_year AND da.result!='won';",2018-08-23 14:30:27.255554+10,13,1,155,correct
1930,"SELECT dw.id, dw.first_name, dw.last_name 
FROM (person NATURAL JOIN director NATURAL JOIN writer) AS dw 
GROUP BY dw.id 
HAVING count(*) > =2;",2018-08-23 14:33:37.996922+10,4,0,273,noninterpretable
1931,"SELECT dw.id, dw.first_name, dw.last_name
FROM (person p NATURAL JOIN  director d NATURAL JOIN writer w) AS dw
GROUP BY dw.id 
HAVING COUNT(*)>1;",2018-08-23 14:36:40.571977+10,4,1,272,correct
1932,"SELECT d.id, da.award_name, da.year_of_award, da.category 
FROM director AS d, director_award AS da 
WHERE d.title=da.title 
AND d.production_year=da.production_year
AND lower(da.result)='nominated'
AND lower(da.result)!='won';",2018-08-23 14:41:06.840125+10,13,1,155,correct
1933,"WITH losers AS (SELECT title, production_year FROM movie_award
WHERE lower(result) != 'won'

UNION

SELECT title, production_year FROM crew_award
WHERE lower(result) != 'won'

UNION

SELECT title, production_year FROM director_award
WHERE lower(result) != 'won'

UNION

SELECT title, production_year FROM writer_award
WHERE lower(result) != 'won'

UNION

SELECT title, production_year FROM actor_award
WHERE lower(result) != 'won')

SELECT COUNT(*) FROM losers;",2018-08-23 14:42:10.513585+10,11,0,25,partially correct
1934,"SELECT w.title, w.production_year
FROM writer w 
WHERE EXISTS (SELECT *
              FROM person p 
			  WHERE p.first_name = 'Kevin' 
			  AND p.last_name='Williamson'
			  AND w.id=p.id) 
GROUP BY  w.title;",2018-08-23 14:45:50.332277+10,5,1,272,correct
1935,"SELECT COUNT(*)
FROM person, director
WHERE person.id != director.id;",2018-08-23 14:57:57.984733+10,12,0,152,partially correct
1936,;,2018-08-23 15:13:38.831162+10,4,0,173,noninterpretable
1937,"SELECT dw.id, dw.first_name, dw.last_name 
FROM (person p NATURAL JOIN director NATURAL JOIN writer) AS dw 
GROUP BY dw.id 
HAVING count(*) > 1;",2018-08-23 15:48:27.994398+10,4,1,173,correct
1938,"SELECT COUNT(*)
FROM person, writer
WHERE person.id=writer.id
AND person.year_born=1935
GROUP BY person.id;",2018-08-23 15:50:57.195195+10,1,0,278,partially correct
1939,"SELECT COUNT(*)
FROM person, writer
WHERE person.id=writer.id
AND person.year_born=1935
GROUP BY person.id;",2018-08-23 15:51:47.536652+10,1,0,278,partially correct
1940,"SELECT count(*) 
FROM person p 
WHERE EXISTS (SELECT * FROM writer w WHERE w.id = p.id AND p.year_born = 1935);",2018-08-23 15:52:12.225113+10,1,1,278,correct
1941,"select count(distinct(person.id))
from person, director
where not exists(select director.id from director where director.id = person.id);",2018-08-23 15:52:52.324063+10,12,1,235,correct
1942,"SELECT production_year, COUNT(*)
FROM moviE
WHERE movie.production_year>=1991
AND movie.production_year<=1993
GROUP BY production_year;",2018-08-23 15:54:49.624914+10,2,1,278,correct
1943,"SELECT COUNT(*)
FROM person,director
WHERE person.id!=director.id;",2018-08-23 15:57:34.546918+10,12,0,278,partially correct
1944,"SELECT count(*) 
FROM person p 
WHERE NOT EXISTS (SELECT * 
	FROM director d 
	WHERE p.id = d.id);",2018-08-23 15:58:45.813211+10,12,1,278,correct
1945,"SELECT id,first_name,last_name;",2018-08-23 16:00:13.73002+10,4,0,278,noninterpretable
1946,"SELECT dw.id, dw.first_name, dw.last_name 
FROM (person p NATURAL JOIN director NATURAL JOIN writer) AS dw 
GROUP BY dw.id 
HAVING count(*) > 1;",2018-08-23 16:00:58.919319+10,4,1,278,correct
1947,;,2018-08-23 16:03:04.653394+10,8,0,195,noninterpretable
1948,"SELECT title, production_year
FROM movie, writer, person
WHERE movie.title=writer.title
AND writer.id=person.id
AND person.first_name='Kevin';",2018-08-23 16:03:38.750276+10,5,0,278,noninterpretable
1949,"SELECT
    w.title, w.production_year
FROM
    writer w,
    person p
WHERE
    w.id = p.id
    AND lower(first_name)= 'kevin'
    AND lower(last_name)= 'williamson';",2018-08-23 16:05:12.183316+10,5,1,278,correct
1950,"SELECT country
FROM Restriction
WHERE title='Shakespeare in Love'
AND description='M';",2018-08-23 16:07:18.779778+10,6,1,278,correct
1951,"SELECT id, first_name, last_name
FROM person;
",2018-08-23 16:09:06.526327+10,7,0,278,partially correct
1952,"SELECT id, first_name, last_name
FROM person
WHERE year_born=(
                 SELECT max(year_born)
				 FROM person);
",2018-08-23 16:10:52.864722+10,7,1,278,correct
1953,"SELECT count(*)
FROM movie m
WHERE m.title NOT IN
(SELECT title
FROM movie m
WHERE EXISTS(SELECT* FROM movie_award ma WHERE ma.title=m.title AND ma.result='won')
UNION ALL
SELECT title
FROM movie m
WHERE EXISTS(SELECT* FROM crew_award ca WHERE ca.title=m.title AND ca.result='won')
UNION ALL
SELECT title
FROM movie m
WHERE EXISTS(SELECT* FROM director_award da WHERE da.title=m.title AND da.result='won')
UNION ALL
SELECT title
FROM movie m
WHERE EXISTS(SELECT* FROM writer_award wa WHERE wa.title=m.title AND wa.result='won')
UNION ALL
SELECT title
FROM movie m
WHERE EXISTS(SELECT* FROM actor_award aa WHERE aa.title=m.title AND aa.result='won'));
",2018-08-23 16:11:56.496706+10,11,0,228,partially correct
1954,select (*);,2018-08-23 16:15:19.792837+10,3,0,157,noninterpretable
1955,"SELECT director.title, director.production_year, person.first_name, person.last_name
FROM director, movie_award, person
WHERE director.title=movie_award.title
AND movie_award.award_name='BAFTA Film Award'
AND movie_award.category='Best Film'
AND person.id=director.id;",2018-08-23 16:15:34.851637+10,8,0,278,partially correct
1956,"SELECT
    ma.title,
    ma.production_year,
    p.first_name,
    p.last_name
FROM (
        SELECT
            title,
            production_year
        FROM
            movie_award
        WHERE
            lower(award_name)= 'bafta film award'
            AND lower(category)= 'best film'
            AND lower(RESULT)= 'won' ) AS ma,
    director AS d,
    person AS p
WHERE
    ma.title = d.title
    AND d.id = p.id;",2018-08-23 16:16:33.11971+10,8,1,278,correct
